date,discharge,month,year,average_percentage,percentile,percentile_range
1990-06-30,3.927,6,1990,-0.448,0.343,Normal range
1990-07-31,1.088,7,1990,-0.874,0.088,Low flow
1990-08-31,0.714,8,1990,-0.911,0.029,Low flow
1990-09-30,2.894,9,1990,-0.648,0.229,Below normal
1990-10-31,4.915,10,1990,-0.148,0.622,Normal range
1990-11-30,3.251,11,1990,0.010,0.571,Normal range
1990-12-31,2.299,12,1990,-0.073,0.784,Above normal
1991-01-31,0.491,1,1991,-0.785,0.389,Normal range
1991-02-28,0.328,2,1991,-0.878,0.194,Below normal
1991-03-31,0.223,3,1991,-0.924,0.114,Low flow
1991-04-30,0.344,4,1991,-0.917,0.171,Below normal
1991-05-31,0.439,5,1991,-0.920,0.121,Low flow
1991-06-30,3.761,6,1991,-0.472,0.314,Normal range
1991-07-31,8.005,7,1991,-0.072,0.559,Normal range
1991-08-31,9.518,8,1991,0.186,0.686,Normal range
1991-09-30,3.160,9,1991,-0.616,0.257,Below normal
1991-10-31,8.250,10,1991,0.429,0.703,Normal range
1991-11-30,1.770,11,1991,-0.450,0.429,Normal range
1991-12-31,1.219,12,1991,-0.509,0.595,Normal range
1992-01-31,0.714,1,1992,-0.687,0.528,Normal range
1992-02-29,0.952,2,1992,-0.646,0.639,Normal range
1992-03-31,0.850,3,1992,-0.710,0.543,Normal range
1992-04-30,3.976,4,1992,-0.041,0.657,Normal range
1992-05-31,10.206,5,1992,0.851,0.818,Above normal
1992-06-30,11.072,6,1992,0.555,0.800,Above normal
1992-07-31,9.848,7,1992,0.142,0.706,Normal range
1992-08-31,4.354,8,1992,-0.458,0.343,Normal range
1992-09-30,7.593,9,1992,-0.076,0.571,Normal range
1992-10-31,4.399,10,1992,-0.238,0.595,Normal range
1992-11-30,2.930,11,1992,-0.090,0.543,Normal range
1992-12-31,0.734,12,1992,-0.704,0.324,Normal range
1993-01-31,1.215,1,1993,-0.467,0.639,Normal range
1993-02-28,4.390,2,1993,0.632,0.806,Above normal
1993-03-31,0.867,3,1993,-0.705,0.571,Normal range
1993-04-30,6.741,4,1993,0.626,0.800,Above normal
1993-05-31,12.600,5,1993,1.285,0.909,High flow
1993-06-30,4.006,6,1993,-0.437,0.371,Normal range
1993-07-31,7.699,7,1993,-0.107,0.529,Normal range
1993-08-31,8.513,8,1993,0.061,0.571,Normal range
1993-09-30,7.601,9,1993,-0.075,0.600,Normal range
1993-10-31,12.092,10,1993,1.095,0.838,Above normal
1993-11-30,8.788,11,1993,1.729,0.886,High flow
1993-12-31,6.573,12,1993,1.649,0.892,High flow
1994-01-31,,1,1994,,,
1994-02-28,,2,1994,,,
1994-03-31,,3,1994,,,
1994-04-30,1.673,4,1994,-0.596,0.543,Normal range
1994-05-31,,5,1994,,,
1994-06-30,,6,1994,,,
1994-07-31,3.411,7,1994,-0.605,0.324,Normal range
1994-08-31,11.486,8,1994,0.431,0.743,Above normal
1994-09-30,,9,1994,,,
1994-10-31,,10,1994,,,
1994-11-30,,11,1994,,,
1994-12-31,,12,1994,,,
1995-01-31,,1,1995,,,
1995-02-28,,2,1995,,,
1995-03-31,,3,1995,,,
1995-04-30,,4,1995,,,
1995-05-31,,5,1995,,,
1995-06-30,,6,1995,,,
1995-07-31,,7,1995,,,
1995-08-31,,8,1995,,,
1995-09-30,,9,1995,,,
1995-10-31,,10,1995,,,
1995-11-30,,11,1995,,,
1995-12-31,,12,1995,,,
1996-01-31,,1,1996,,,
1996-02-29,,2,1996,,,
1996-03-31,,3,1996,,,
1996-04-30,,4,1996,,,
1996-05-31,,5,1996,,,
1996-06-30,,6,1996,,,
1996-07-31,0.860,7,1996,-0.900,0.059,Low flow
1996-08-31,,8,1996,,,
1996-09-30,,9,1996,,,
1996-10-31,4.293,10,1996,-0.256,0.568,Normal range
1996-11-30,5.184,11,1996,0.610,0.714,Normal range
1996-12-31,1.008,12,1996,-0.594,0.486,Normal range
1997-01-31,,1,1997,,,
1997-02-28,,2,1997,,,
1997-03-31,,3,1997,,,
1997-04-30,0.651,4,1997,-0.843,0.286,Normal range
1997-05-31,1.004,5,1997,-0.818,0.303,Normal range
1997-06-30,13.228,6,1997,0.858,0.914,High flow
1997-07-31,2.970,7,1997,-0.656,0.265,Below normal
1997-08-31,6.283,8,1997,-0.217,0.400,Normal range
1997-09-30,,9,1997,,,
1997-10-31,3.864,10,1997,-0.331,0.514,Normal range
1997-11-30,,11,1997,,,
1997-12-31,8.823,12,1997,2.556,0.946,High flow
1998-01-31,9.193,1,1998,3.032,0.944,High flow
1998-02-28,0.904,2,1998,-0.664,0.556,Normal range
1998-03-31,1.304,3,1998,-0.555,0.686,Normal range
1998-04-30,6.934,4,1998,0.673,0.829,Above normal
1998-05-31,4.711,5,1998,-0.146,0.697,Normal range
1998-06-30,5.861,6,1998,-0.177,0.457,Normal range
1998-07-31,9.619,7,1998,0.115,0.647,Normal range
1998-08-31,2.682,8,1998,-0.666,0.057,Low flow
1998-09-30,2.588,9,1998,-0.685,0.200,Below normal
1998-10-31,0.810,10,1998,-0.860,0.108,Low flow
1998-11-30,3.359,11,1998,0.043,0.600,Normal range
1998-12-31,4.044,12,1998,0.630,0.838,Above normal
1999-01-31,8.530,1,1999,2.741,0.917,High flow
1999-02-28,8.013,2,1999,1.979,0.861,Above normal
1999-03-31,2.207,3,1999,-0.247,0.829,Above normal
1999-04-30,2.544,4,1999,-0.386,0.571,Normal range
1999-05-31,1.799,5,1999,-0.674,0.394,Normal range
1999-06-30,9.646,6,1999,0.355,0.714,Normal range
1999-07-31,13.990,7,1999,0.622,0.824,Above normal
1999-08-31,8.348,8,1999,0.040,0.514,Normal range
1999-09-30,8.588,9,1999,0.045,0.657,Normal range
1999-10-31,1.453,10,1999,-0.748,0.270,Below normal
1999-11-30,,11,1999,,,
1999-12-31,,12,1999,,,
2000-01-31,0.254,1,2000,-0.888,0.139,Below normal
2000-02-29,0.155,2,2000,-0.942,0.083,Low flow
2000-03-31,0.248,3,2000,-0.915,0.143,Below normal
2000-04-30,6.243,4,2000,0.506,0.771,Above normal
2000-05-31,28.352,5,2000,4.142,0.970,High flow
2000-06-30,10.028,6,2000,0.408,0.743,Above normal
2000-07-31,20.460,7,2000,1.372,0.941,High flow
2000-08-31,11.571,8,2000,0.442,0.771,Above normal
2000-09-30,13.715,9,2000,0.669,0.800,Above normal
2000-10-31,5.001,10,2000,-0.134,0.649,Normal range
2000-11-30,4.852,11,2000,0.507,0.686,Normal range
2000-12-31,1.968,12,2000,-0.207,0.757,Above normal
2001-01-31,3.209,1,2001,0.408,0.806,Above normal
2001-02-28,6.876,2,2001,1.556,0.833,Above normal
2001-03-31,,3,2001,,,
2001-04-30,,4,2001,,,
2001-05-31,,5,2001,,,
2001-06-30,11.213,6,2001,0.575,0.857,Above normal
2001-07-31,9.867,7,2001,0.144,0.735,Above normal
2001-08-31,3.499,8,2001,-0.564,0.229,Below normal
2001-09-30,6.237,9,2001,-0.241,0.486,Normal range
2001-10-31,18.154,10,2001,2.146,0.919,High flow
2001-11-30,8.973,11,2001,1.786,0.914,High flow
2001-12-31,1.549,12,2001,-0.376,0.703,Normal range
2002-01-31,0.958,1,2002,-0.580,0.611,Normal range
2002-02-28,0.938,2,2002,-0.651,0.611,Normal range
2002-03-31,27.214,3,2002,8.279,0.971,High flow
2002-04-30,16.718,4,2002,3.032,0.971,High flow
2002-05-31,12.424,5,2002,1.253,0.879,High flow
2002-06-30,10.870,6,2002,0.527,0.771,Above normal
2002-07-31,8.665,7,2002,0.005,0.588,Normal range
2002-08-31,10.364,8,2002,0.291,0.714,Normal range
2002-09-30,4.544,9,2002,-0.447,0.400,Normal range
2002-10-31,2.247,10,2002,-0.611,0.351,Normal range
2002-11-30,2.368,11,2002,-0.265,0.514,Normal range
2002-12-31,,12,2002,,,
2003-01-31,,1,2003,,,
2003-02-28,,2,2003,,,
2003-03-31,,3,2003,,,
2003-04-30,,4,2003,,,
2003-05-31,,5,2003,,,
2003-06-30,11.179,6,2003,0.570,0.829,Above normal
2003-07-31,,7,2003,,,
2003-08-31,,8,2003,,,
2003-09-30,,9,2003,,,
2003-10-31,,10,2003,,,
2003-11-30,8.111,11,2003,1.519,0.857,Above normal
2003-12-31,3.402,12,2003,0.371,0.811,Above normal
2004-01-31,2.892,1,2004,0.268,0.778,Above normal
2004-02-29,0.908,2,2004,-0.662,0.583,Normal range
2004-03-31,0.438,3,2004,-0.851,0.286,Normal range
2004-04-30,1.148,4,2004,-0.723,0.429,Normal range
2004-05-31,5.928,5,2004,0.075,0.727,Above normal
2004-06-30,4.967,6,2004,-0.302,0.400,Normal range
2004-07-31,4.072,7,2004,-0.528,0.353,Normal range
2004-08-31,4.830,8,2004,-0.398,0.371,Normal range
2004-09-30,12.307,9,2004,0.497,0.743,Above normal
2004-10-31,8.256,10,2004,0.431,0.730,Above normal
2004-11-30,4.194,11,2004,0.302,0.657,Normal range
2004-12-31,1.017,12,2004,-0.590,0.514,Normal range
2005-01-31,0.755,1,2005,-0.669,0.556,Normal range
2005-02-28,0.796,2,2005,-0.704,0.500,Normal range
2005-03-31,0.481,3,2005,-0.836,0.314,Normal range
2005-04-30,14.363,4,2005,2.464,0.886,High flow
2005-05-31,12.920,5,2005,1.343,0.939,High flow
2005-06-30,25.980,6,2005,2.649,0.971,High flow
2005-07-31,8.941,7,2005,0.037,0.618,Normal range
2005-08-31,3.137,8,2005,-0.609,0.143,Below normal
2005-09-30,5.288,9,2005,-0.357,0.429,Normal range
2005-10-31,2.631,10,2005,-0.544,0.405,Normal range
2005-11-30,0.983,11,2005,-0.695,0.257,Below normal
2005-12-31,0.702,12,2005,-0.717,0.297,Normal range
2006-01-31,1.408,1,2006,-0.382,0.667,Normal range
2006-02-28,0.557,2,2006,-0.793,0.333,Normal range
2006-03-31,0.881,3,2006,-0.699,0.600,Normal range
2006-04-30,0.726,4,2006,-0.825,0.400,Normal range
2006-05-31,0.816,5,2006,-0.852,0.212,Below normal
2006-06-30,,6,2006,,,
2006-07-31,,7,2006,,,
2006-08-31,,8,2006,,,
2006-09-30,2.310,9,2006,-0.719,0.114,Low flow
2006-10-31,1.142,10,2006,-0.802,0.189,Below normal
2006-11-30,1.300,11,2006,-0.596,0.371,Normal range
2006-12-31,1.185,12,2006,-0.522,0.568,Normal range
2007-01-31,0.341,1,2007,-0.850,0.222,Below normal
2007-02-28,0.401,2,2007,-0.851,0.250,Below normal
2007-03-31,14.028,3,2007,3.783,0.943,High flow
2007-04-30,15.223,4,2007,2.672,0.914,High flow
2007-05-31,12.208,5,2007,1.214,0.848,Above normal
2007-06-30,6.417,6,2007,-0.099,0.514,Normal range
2007-07-31,2.318,7,2007,-0.731,0.147,Below normal
2007-08-31,8.421,8,2007,0.049,0.543,Normal range
2007-09-30,11.778,9,2007,0.433,0.714,Normal range
2007-10-31,18.089,10,2007,2.134,0.892,High flow
2007-11-30,1.283,11,2007,-0.602,0.343,Normal range
2007-12-31,0.473,12,2007,-0.809,0.243,Below normal
2008-01-31,0.417,1,2008,-0.817,0.361,Normal range
2008-02-29,0.306,2,2008,-0.886,0.167,Below normal
2008-03-31,1.518,3,2008,-0.483,0.714,Normal range
2008-04-30,0.655,4,2008,-0.842,0.314,Normal range
2008-05-31,0.961,5,2008,-0.826,0.242,Below normal
2008-06-30,5.630,6,2008,-0.209,0.429,Normal range
2008-07-31,6.891,7,2008,-0.201,0.441,Normal range
2008-08-31,7.337,8,2008,-0.086,0.457,Normal range
2008-09-30,3.980,9,2008,-0.516,0.371,Normal range
2008-10-31,0.913,10,2008,-0.842,0.135,Below normal
2008-11-30,0.595,11,2008,-0.815,0.114,Low flow
2008-12-31,0.377,12,2008,-0.848,0.216,Below normal
2009-01-31,0.281,1,2009,-0.877,0.194,Below normal
2009-02-28,3.053,2,2009,0.135,0.750,Above normal
2009-03-31,12.863,3,2009,3.386,0.886,High flow
2009-04-30,1.153,4,2009,-0.722,0.457,Normal range
2009-05-31,2.134,5,2009,-0.613,0.455,Normal range
2009-06-30,7.408,6,2009,0.040,0.571,Normal range
2009-07-31,,7,2009,,,
2009-08-31,,8,2009,,,
2009-09-30,,9,2009,,,
2009-10-31,,10,2009,,,
2009-11-30,,11,2009,,,
2009-12-31,1.515,12,2009,-0.389,0.676,Normal range
2010-01-31,0.825,1,2010,-0.638,0.583,Normal range
2010-02-28,11.360,2,2010,3.224,0.917,High flow
2010-03-31,1.842,3,2010,-0.372,0.800,Above normal
2010-04-30,1.419,4,2010,-0.658,0.486,Normal range
2010-05-31,2.215,5,2010,-0.598,0.485,Normal range
2010-06-30,5.992,6,2010,-0.158,0.486,Normal range
2010-07-31,15.336,7,2010,0.778,0.853,Above normal
2010-08-31,8.998,8,2010,0.121,0.629,Normal range
2010-09-30,16.907,9,2010,1.057,0.914,High flow
2010-10-31,1.449,10,2010,-0.749,0.243,Below normal
2010-11-30,0.954,11,2010,-0.704,0.229,Below normal
2010-12-31,0.803,12,2010,-0.676,0.378,Normal range
2011-01-31,0.342,1,2011,-0.850,0.250,Below normal
2011-02-28,0.374,2,2011,-0.861,0.222,Below normal
2011-03-31,0.588,3,2011,-0.800,0.457,Normal range
2011-04-30,0.347,4,2011,-0.916,0.200,Below normal
2011-05-31,,5,2011,,,
2011-06-30,7.386,6,2011,0.037,0.543,Normal range
2011-07-31,11.426,7,2011,0.325,0.794,Above normal
2011-08-31,12.514,8,2011,0.559,0.857,Above normal
2011-09-30,2.470,9,2011,-0.699,0.171,Below normal
2011-10-31,2.153,10,2011,-0.627,0.324,Normal range
2011-11-30,0.248,11,2011,-0.923,0.057,Low flow
2011-12-31,0.814,12,2011,-0.672,0.405,Normal range
2012-01-31,0.357,1,2012,-0.844,0.278,Below normal
2012-02-29,0.471,2,2012,-0.825,0.278,Below normal
2012-03-31,0.561,3,2012,-0.809,0.400,Normal range
2012-04-30,0.559,4,2012,-0.865,0.257,Below normal
2012-05-31,0.425,5,2012,-0.923,0.091,Low flow
2012-06-30,1.015,6,2012,-0.857,0.171,Below normal
2012-07-31,3.332,7,2012,-0.614,0.294,Normal range
2012-08-31,8.819,8,2012,0.099,0.600,Normal range
2012-09-30,10.969,9,2012,0.335,0.686,Normal range
2012-10-31,20.512,10,2012,2.554,0.946,High flow
2012-11-30,3.894,11,2012,0.209,0.629,Normal range
2012-12-31,5.179,12,2012,1.088,0.865,Above normal
2013-01-31,3.319,1,2013,0.456,0.833,Above normal
2013-02-28,0.741,2,2013,-0.724,0.444,Normal range
2013-03-31,0.776,3,2013,-0.736,0.514,Normal range
2013-04-30,3.457,4,2013,-0.166,0.629,Normal range
2013-05-31,4.071,5,2013,-0.262,0.636,Normal range
2013-06-30,2.466,6,2013,-0.654,0.257,Below normal
2013-07-31,9.654,7,2013,0.119,0.676,Normal range
2013-08-31,7.629,8,2013,-0.049,0.486,Normal range
2013-09-30,20.356,9,2013,1.477,0.971,High flow
2013-10-31,2.288,10,2013,-0.603,0.378,Normal range
2013-11-30,5.187,11,2013,0.611,0.743,Above normal
2013-12-31,1.460,12,2013,-0.411,0.649,Normal range
2014-01-31,6.790,1,2014,1.978,0.861,Above normal
2014-02-28,20.821,2,2014,6.742,0.972,High flow
2014-03-31,1.586,3,2014,-0.459,0.771,Above normal
2014-04-30,5.838,4,2014,0.408,0.743,Above normal
2014-05-31,3.749,5,2014,-0.320,0.606,Normal range
2014-06-30,2.860,6,2014,-0.598,0.286,Normal range
2014-07-31,7.614,7,2014,-0.117,0.500,Normal range
2014-08-31,3.930,8,2014,-0.510,0.257,Below normal
2014-09-30,14.592,9,2014,0.775,0.857,Above normal
2014-10-31,3.754,10,2014,-0.350,0.459,Normal range
2014-11-30,7.512,11,2014,1.333,0.829,Above normal
2014-12-31,8.502,12,2014,2.427,0.919,High flow
2015-01-31,2.442,1,2015,0.071,0.750,Above normal
2015-02-28,0.480,2,2015,-0.822,0.306,Normal range
2015-03-31,0.273,3,2015,-0.907,0.200,Below normal
2015-04-30,0.187,4,2015,-0.955,0.143,Below normal
2015-05-31,0.203,5,2015,-0.963,0.061,Low flow
2015-06-30,0.111,6,2015,-0.984,0.029,Low flow
2015-07-31,0.094,7,2015,-0.989,0.029,Low flow
2015-08-31,11.864,8,2015,0.478,0.829,Above normal
2015-09-30,1.202,9,2015,-0.854,0.029,Low flow
2015-10-31,1.488,10,2015,-0.742,0.297,Normal range
2015-11-30,0.199,11,2015,-0.938,0.029,Low flow
2015-12-31,0.597,12,2015,-0.759,0.270,Below normal
2016-01-31,0.210,1,2016,-0.908,0.111,Low flow
2016-02-29,0.126,2,2016,-0.953,0.056,Low flow
2016-03-31,0.097,3,2016,-0.967,0.057,Low flow
2016-04-30,15.814,4,2016,2.814,0.943,High flow
2016-05-31,3.013,5,2016,-0.454,0.515,Normal range
2016-06-30,1.662,6,2016,-0.767,0.200,Below normal
2016-07-31,16.021,7,2016,0.857,0.882,High flow
2016-08-31,6.831,8,2016,-0.149,0.429,Normal range
2016-09-30,12.496,9,2016,0.520,0.771,Above normal
2016-10-31,2.684,10,2016,-0.535,0.432,Normal range
2016-11-30,1.838,11,2016,-0.429,0.457,Normal range
2016-12-31,0.251,12,2016,-0.899,0.135,Below normal
2017-01-31,0.567,1,2017,-0.751,0.417,Normal range
2017-02-28,3.162,2,2017,0.176,0.778,Above normal
2017-03-31,0.500,3,2017,-0.830,0.343,Normal range
2017-04-30,0.141,4,2017,-0.966,0.086,Low flow
2017-05-31,4.584,5,2017,-0.169,0.667,Normal range
2017-06-30,2.102,6,2017,-0.705,0.229,Below normal
2017-07-31,10.751,7,2017,0.246,0.765,Above normal
2017-08-31,15.668,8,2017,0.952,0.914,High flow
2017-09-30,15.309,9,2017,0.863,0.886,High flow
2017-10-31,3.765,10,2017,-0.348,0.486,Normal range
2017-11-30,1.060,11,2017,-0.671,0.286,Normal range
2017-12-31,0.124,12,2017,-0.950,0.081,Low flow
2018-01-31,0.255,1,2018,-0.888,0.167,Below normal
2018-02-28,0.249,2,2018,-0.907,0.111,Low flow
2018-03-31,0.576,3,2018,-0.804,0.429,Normal range
2018-04-30,0.669,4,2018,-0.839,0.343,Normal range
2018-05-31,1.003,5,2018,-0.818,0.273,Below normal
2018-06-30,8.013,6,2018,0.125,0.629,Normal range
2018-07-31,17.607,7,2018,1.041,0.912,High flow
2018-08-31,11.759,8,2018,0.465,0.800,Above normal
2018-09-30,3.747,9,2018,-0.544,0.314,Normal range
2018-10-31,5.159,10,2018,-0.106,0.676,Normal range
2018-11-30,0.372,11,2018,-0.884,0.086,Low flow
2018-12-31,12.033,12,2018,3.850,0.973,High flow
2019-01-31,11.137,1,2019,3.884,0.972,High flow
2019-02-28,0.791,2,2019,-0.706,0.472,Normal range
2019-03-31,0.378,3,2019,-0.871,0.257,Below normal
2019-04-30,0.117,4,2019,-0.972,0.029,Low flow
2019-05-31,6.454,5,2019,0.170,0.758,Above normal
2019-06-30,12.050,6,2019,0.692,0.886,High flow
2019-07-31,6.175,7,2019,-0.284,0.412,Normal range
2019-08-31,4.261,8,2019,-0.469,0.314,Normal range
2019-09-30,5.674,9,2019,-0.310,0.457,Normal range
2019-10-31,14.906,10,2019,1.583,0.865,Above normal
2019-11-30,1.333,11,2019,-0.586,0.400,Normal range
2019-12-31,0.141,12,2019,-0.943,0.108,Low flow
2020-01-31,0.099,1,2020,-0.957,0.083,Low flow
2020-02-29,0.085,2,2020,-0.968,0.028,Low flow
2020-03-31,0.090,3,2020,-0.969,0.029,Low flow
2020-04-30,0.156,4,2020,-0.962,0.114,Low flow
2020-05-31,0.128,5,2020,-0.977,0.030,Low flow
2020-06-30,0.194,6,2020,-0.973,0.057,Low flow
2020-07-31,,7,2020,,,
2020-08-31,,8,2020,,,
2020-09-30,3.845,9,2020,-0.532,0.343,Normal range
2020-10-31,0.304,10,2020,-0.947,0.054,Low flow
2020-11-30,,11,2020,,,
2020-12-31,0.012,12,2020,-0.995,0.027,Low flow
2021-01-31,0.036,1,2021,-0.984,0.056,Low flow
2021-02-28,13.606,2,2021,4.059,0.944,High flow
2021-03-31,0.209,3,2021,-0.929,0.086,Low flow
2021-04-30,,4,2021,,,
2021-05-31,,5,2021,,,
2021-06-30,,6,2021,,,
2021-07-31,,7,2021,,,
2021-08-31,4.142,8,2021,-0.484,0.286,Normal range
2021-09-30,6.798,9,2021,-0.173,0.514,Normal range
2021-10-31,0.793,10,2021,-0.863,0.081,Low flow
2021-11-30,0.877,11,2021,-0.728,0.200,Below normal
2021-12-31,0.354,12,2021,-0.857,0.162,Below normal
2022-01-31,7.395,1,2022,2.243,0.889,High flow
2022-02-28,3.048,2,2022,0.133,0.722,Above normal
2022-03-31,0.317,3,2022,-0.892,0.229,Below normal
2022-04-30,0.140,4,2022,-0.966,0.057,Low flow
2022-05-31,,5,2022,,,
2022-06-30,,6,2022,,,
2022-07-31,,7,2022,,,
2022-08-31,2.824,8,2022,-0.648,0.114,Low flow
2022-09-30,1.219,9,2022,-0.852,0.057,Low flow
2022-10-31,0.207,10,2022,-0.964,0.027,Low flow
2022-11-30,0.754,11,2022,-0.766,0.171,Below normal
2022-12-31,0.087,12,2022,-0.965,0.054,Low flow
2023-01-31,0.023,1,2023,-0.990,0.028,Low flow
2023-02-28,0.901,2,2023,-0.665,0.528,Normal range
